Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Basin,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Production_short_tons,Average_Employees,Labor_Hours
2011,1519260,D-5,Kentucky (East),Harlan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Rex Coal Co. Inc,"P.O. Box 269, Grays Knob, KY 40829",,245923,49,143758
2011,1519282,Mine No 2,Kentucky (East),Harlan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Neco Energy Inc,"P.O. Box 2561, Middlesboro, KY 40965",,129192,33,74416
2011,1519290,Infinity #4,Kentucky (East),Harlan,Appalachia Central,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Infinity Energy Incorporated,"P.O. Box 838, Middlesboro, KY 40965",,120341,34,85116
2011,1519316,"Vfc-Louder Creek E, F, G, H",Kentucky (East),Harlan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Virginia Fuel Corporation,"P.O. Box 85, Keokee, VA 24265",,20716,18,42526
2011,1519326,Harlan Surface #4,Kentucky (East),Harlan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Fox Knob Coal Co., Inc","P.O. Box 267, Coldiron, KY 40819",,89554,30,46802
2011,1519360,Massey Hwm #11,Kentucky (East),Harlan,Appalachia Central,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Coalgood Energy Co,"966 Route 990, Coalgood, KY 40818",,156925,15,21840
2011,1519392,Highwall Miner #64,Kentucky (East),Harlan,Appalachia Central,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Fox Knob Coal Co. Inc.,"P.O. Box 267, Coldiron, KY 40819",,196201,12,37323
2011,1519395,Cloverlick #2,Kentucky (East),Harlan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Jarisa, Inc.","P.O. Box 536, Neon, KY 41840",,181128,38,82443
2011,1519418,Mine No. 3,Kentucky (East),Harlan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Cloverlick Coal Company Llc,"P.O. Box 527, Benham, KY 40807",,426117,77,181139
2011,1519426,Ky No 8,Kentucky (East),Harlan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Big Run Mining, Inc.","P.O. Box 117, Stoney Fork, KY 40988",,233112,75,228220
2011,1519430,Mine # 1,Kentucky (East),Harlan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Yellow Rose Coal, Llc","P.O. Box J, Cumberland, KY 40823",,236473,29,62281
2011,1519455,Highsplint Strip #2 Dixie 25,Kentucky (East),Harlan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Dixie Fuel Company Llc,"P.O. Box 269, Grays Knob, KY 40829",,31742,12,39136
2011,1519462,Liggett #7,Kentucky (East),Harlan,Appalachia Central,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Liggett Mining Llc,"P.O. Box 838, Middlesboro, KY 40965",,100722,40,103880
2011,1519498,No. 1,Kentucky (East),Harlan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Jean Coal Co. Llc,"10156 Us Hwy 25e, Pineville, KY 40977",,104588,18,41029
2011,1519512,Highwall Miner # 37,Kentucky (East),Harlan,Appalachia Central,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Fox Knob Coal Co, Inc.","P.O. Box 267, Coldiron, KY 40819",,114457,15,43658
2011,1519514,D-1 Mine,Kentucky (East),Harlan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Manalapan Mining Co., Inc.","8174 East Highway 72, Pathfork, KY 40863",,32347,20,27979
2011,1519567,Liggett #8,Kentucky (East),Harlan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Liggett Mining Llc,"P.O. Box 367, Mary Alice, KY 40964",,4256,36,5426
2011,1519585,Ghm #30,Kentucky (East),Harlan,Appalachia Central,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Green Hill Mining Inc,"P.O. Box 760, London, KY 40743",,7900,2,1553
2011,1519618,Mary Helen #1,Kentucky (East),Harlan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Robert Clear Coal Corporation,"P.O. Box 1385, Lafollette, TN 37766",,7049,5,4111
2011,4407079,Ghm #51,Kentucky (East),Harlan,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Green Hill Mining In,"P.O. Box 760, London, KY 40743",,20996,2,2064
2011,1516231,Patriot Surface,Kentucky (West),Henderson,Illinois Basin,Active,Surface,Operating Subsidiary,Mine only,Grand Eagle Mining Inc,"19060 Highway 1078 South, Henderson, KY 42420",,1205731,78,211386
2011,1517587,Freedom,Kentucky (West),Henderson,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Ohio County Coal Company Llc,"19050 Hwy 1078 South, Henderson, KY 42420",,1240057,166,431102
2011,1519011,Grand Eagle Prep Plant,Kentucky (West),Henderson,Illinois Basin,Active,Surface,Operating Subsidiary,Preparation Plant,Grand Eagle Mining Inc,"19060 Highway 1078 South, Henderson, KY 42420",,0,8,21447
2011,1519011,Grand Eagle Prep Plant,Kentucky (West),Henderson,Illinois Basin,Active,Underground,Operating Subsidiary,Preparation Plant,Grand Eagle Mining Inc,"19060 Highway 1078 South, Henderson, KY 42420",,0,24,61041
2011,1502013,East Volunteer,Kentucky (West),Hopkins,Illinois Basin,Active,Surface,Contractor,Preparation Plant,Hopkins County Coal Llc,"35 Frank Cox Rd, Madisonville, KY 42431",,0,8,20754
2011,1502013,East Volunteer,Kentucky (West),Hopkins,Illinois Basin,Active,Underground,Contractor,Preparation Plant,Hopkins County Coal Llc,"35 Frank Cox Rd, Madisonville, KY 42431",,0,35,84027
2011,1502132,Dotiki Mine,Kentucky (West),Hopkins,Illinois Basin,Active,Underground,Contractor,Mine and Preparation Plant,Webster County Coal Llc,"1586 Balls Hill Road, Nebo, KY 42441",,3600109,418,1156106
2011,1514335,Warrior Preparation Plant,Kentucky (West),Hopkins,Illinois Basin,Active,Underground,Contractor,Preparation Plant,"Warrior Coal, Llc","1690 Columbia Schoolhouse Road, Madisonville, KY 42431",,0,44,110385
2011,1517216,Cardinal,Kentucky (West),Hopkins,Illinois Basin,Active,Underground,Contractor,Mine only,Warrior Coal Llc,"57 J.E. Ellis Road, Madisonville, KY 42431",,5405577,419,1015406
2011,1517232,Richland No 9,Kentucky (West),Hopkins,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Warrior Coal Llc.,"57 J.E. Ellis Road, Madisonville, KY 42431",,45069,31,62782
2011,1518826,Elk Creek Mine,Kentucky (West),Hopkins,Illinois Basin,Active,Underground,Contractor,Mine only,Hopkins County Coal Llc,"35 Frank Cox Road, Madisonville, KY 42431",,3335001,340,886862
2011,1517059,Prep Plant # 1,Kentucky (East),Johnson,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Beech Fork Processing Inc,"P.O. Box 190, Lovely, KY 41231",,0,21,57643
2011,1517059,Prep Plant # 1,Kentucky (East),Johnson,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Beech Fork Processing Inc,"P.O. Box 190, Lovely, KY 41231",,0,14,38428
2011,1517627,Auger Mine No 17,Kentucky (East),Johnson,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339",,10910,3,1416
2011,1519439,Job #4,Kentucky (East),Johnson,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,K-Jac Energy Inc,"P.O. Box 1384, Paintsville, KY 41240",,8951,4,2739
2011,1519506,No. 2,Kentucky (East),Johnson,Appalachia Central,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Blackstone Coal Company Llc,"P.O. Box 1156, Grayson, KY 41143",,16018,4,5406
2011,1519538,No 3,Kentucky (East),Johnson,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Blackstone Coal Company Llc,"P.O. Box 1156, Grayson, KY 41257",,152135,17,41640
2011,1519548,Surface #4,Kentucky (East),Johnson,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Mine Rite Coal Co Inc,"190 Ky Rt 689 E, Flat Gap, KY 41219",,48376,10,24421
2011,1516567,Supreme Energy Prep Plant,Kentucky (East),Knott,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,0,3,8189
2011,1516567,Supreme Energy Prep Plant,Kentucky (East),Knott,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,0,12,37307
2011,1516858,Pioneer Preparation Plant,Kentucky (East),Knott,Appalachia Central,Active,Surface,Contractor,Preparation Plant,Enterprise Mining Company Llc,"5703 Crutchfield Dr, Norton, VA 24273",,0,7,14335
2011,1517021,Jones Fork Prep Plant,Kentucky (East),Knott,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Kentucky Fuel Corporation,"P.O. Box 130, Mousie, KY 41839",,0,15,40361
2011,1517021,Jones Fork Prep Plant,Kentucky (East),Knott,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Kentucky Fuel Corporation,"P.O. Box 130, Mousie, KY 41839",,0,4,11384
2011,1517610,No 3,Kentucky (East),Knott,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Mrm Mining Inc,"P.O. Box 308, Hi Hat, KY 41636",,42594,20,18936
2011,1517697,Sunny-Knott,Kentucky (East),Knott,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,James River Coal Service Compa,"1374 Hwy 192 East, London, KY 40741",,0,7,17177
2011,1517724,Raven Prep Plant,Kentucky (East),Knott,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,0,1,3680
2011,1517724,Raven Prep Plant,Kentucky (East),Knott,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,0,24,69920
2011,1517828,Prep Plant/Washer,Kentucky (East),Knott,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Frasure Creek Mining Llc,"P.O. Box 100, Ary, KY 41712",,0,15,44252
2011,1518507,Mine #8,Kentucky (East),Knott,Appalachia Central,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Enterprise Mining Company Llc,"5703 Crutchfield Drive, Norton, VA 24273",,362713,56,127020
2011,1518519,Carr Creek #1,Kentucky (East),Knott,Appalachia Central,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Halco Services Llc,"282 Straight Fork Rd, Cornettsville, KY 41731",,4861,3,2912
2011,1518522,Classic Mine,Kentucky (East),Knott,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,250159,62,170397
2011,1518589,Jones Fork E-3,Kentucky (East),Knott,Appalachia Central,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Kentucky Fuel Corporation,"P.O. Box 130, Mousie, KY 41839",,15060,25,61356
2011,1518711,# 1,Kentucky (East),Knott,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Abundance Coal Inc,"310 Arnold Fork Road, Kite, KY 41828",,66170,20,29966
2011,1518917,Smith Branch No. 1,Kentucky (East),Knott,Appalachia Central,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Hendrickson Equipment Inc,"P.O. Box 467, Hindman, KY 41822",,2048,4,4948
2011,1518949,Raven Mine #1,Kentucky (East),Knott,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,392036,61,173589
2011,1519006,Jaden #1,Kentucky (East),Knott,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Twilight Energy Llc,"P.O. Box 11489, Clarkston, WV 25534",,684,2,642
2011,1519017,No 1,Kentucky (East),Knott,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,T & J Coal Brokers Inc,"P.O. Box 7, Isom, KY 41824",,1655,7,1449
2011,1519040,Mine No 2,Kentucky (East),Knott,Appalachia Central,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Jordan Construction,"15810 Hwy 32, Blaine, KY 41124",,1416,2,280
2011,1519116,Mine #9a,Kentucky (East),Knott,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Enterprise Mining Company Llc,"P.O. Box 527, Benham, KY 40807",,739341,100,227312
2011,1519189,Big Branch West Surface Mine,Kentucky (East),Knott,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Enterprise Mining Co Llc,"P.O. Box 527, Benham, KY 40807",,823199,111,242436
2011,1519315,Yellow Mtn Surface Mine,Kentucky (East),Knott,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Kentucky Fuel Corpor,"P.O. Box 130, Mousie, KY 41839",,94849,30,56775
2011,1519323,Slone Branch,Kentucky (East),Knott,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,273520,71,188539
2011,1519400,#88,Kentucky (East),Knott,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Blue Diamond Coal Company,"P.O. Box 309, Jeff, KY 41751",,91407,38,64045
2011,1519416,Bearville,Kentucky (East),Knott,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Icg Hazard, Llc","1021 Tori Dr, Hazard, KY 41701",,550895,58,123843
2011,1519437,Big Branch Mine #1,Kentucky (East),Knott,Appalachia Central,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Cdr Operations Inc,"P.O. Box 1056, Hazard, KY 40712",,217492,73,118682
2011,1519447,Kathleen,Kentucky (East),Knott,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,264841,69,184633
2011,1519497,Lige Hollow,Kentucky (East),Knott,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,250895,61,169320
2011,1519586,Hwm Ms0002,Kentucky (East),Knott,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Kentucky Fuel Corpor,"P.O. Box 130, Mousie, KY 41839",,96033,14,16401
2011,1517691,Mine #3,Kentucky (East),Knox,Appalachia Central,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Alden Resources Llc,"332  W Cumberland Gap Pkwy, Corbin, KY 40701",,1244,17,31266
2011,1519018,No. 3,Kentucky (East),Knox,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,"D & R Coal, Inc.","247 Hooker Branch Rd., Barbourville, KY 40906",,11669,12,13787
2011,1519201,Brushy Mountain,Kentucky (East),Knox,Appalachia Central,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Nally & Hamilton Enterprises,","P.O. Box 249, Calvin, KY 40813",,184185,39,83196
2011,1519324,Mountainside Wash Plant,Kentucky (East),Knox,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Mountainside Coal Company Inc,"7692 So. Hwy 25w, Williamsburg, KY 40769",,0,6,13684
2011,1519484,Mine #2,Kentucky (East),Knox,Appalachia Central,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Evans Coal Corp,"243 N. Peters Rd, Knoxville, TN 37923",,3178,9,7075
2011,1519505,3117,Kentucky (East),Knox,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Black Hawk Mining, I","221 Creek Road, Rural Valley, PA 16249",,10503,4,6840
2011,1519520,Ed Gaunt,Kentucky (East),Knox,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Ed Gaunt,"59 Warrior's Path, Flat Lick, KY 40935",,1730,3,240
2011,1519524,Gray's Excavating Inc Mine #5,Kentucky (East),Knox,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Gray's Excavating Inc,"19845 S Hwy 66, Beverly, KY 40913",,10559,8,8876
2011,1519545,Mine #6,Kentucky (East),Knox,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Clear Development, Llc","P.O. Box 1385, Lafollette, TN 37766",,13215,10,3132
2011,1519552,Hubbs Creek Surface Mine,Kentucky (East),Knox,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Mountainside Coal,"7692 S. Hwy. 25w, Williamsburg, KY 40769",,21159,10,16190
2011,1519611,Tinsley Branch,Kentucky (East),Knox,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40813",,58266,23,33548
2011,1510789,Colona Synfuel,Kentucky (East),Lawrence,Appalachia Central,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,Kanawha River Terminals Llc,"100 Main & River Street, Ceredo, WV 25507",,0,1,2819
2011,1510789,Colona Synfuel,Kentucky (East),Lawrence,Appalachia Central,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,Kanawha River Terminals Llc,"100 Main & River Street, Ceredo, WV 25507",,0,4,7621
2011,1515851,Mine No 1,Kentucky (East),Lawrence,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Jordan Construction,"15810 Hwy 32, Blaine, KY 41124",,6620,2,1501
2011,1518691,Ghm #41,Kentucky (East),Lawrence,Appalachia Central,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Green Hill Mining Inc,"P.O. Box 1384, Paintsville, KY 41240",,1690,3,334
2011,1519126,Mc Coal Auger Serial No 39,Kentucky (East),Lawrence,Appalachia Central,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Augustus Augering & Contractin,"P.O. Box 203, Lowmansville, KY 41232",,2300,2,540
2011,1519499,No. 1,Kentucky (East),Lawrence,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Roadway Unlimited Llc,"28602 Amber Lea Lane, Catlettsburg, KY 41129",,45371,11,24510
2011,1519609,Ridgeline Coal Llc Job #4,Kentucky (East),Lawrence,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Ridgeline Coal Llc,"P.O. Box 416, Grayson, KY 41143",,7130,10,2658
2011,1511835,#1,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Bledsoe Coal Corporation,"Route 2008   Box 351-A, Big Laurel, KY 40808",,0,29,65708
2011,1512753,Calvary No 81,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Co,"P.O. Box 47, Slemp, KY 41763",,441383,113,288571
2011,1516098,Beech Fork Coal Prep Facility,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Shamrock Coal Company Inc,"1374 Highway 192 East, London, KY 40741",,0,34,75125
2011,1517746,Thunder Ridge Mine,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Icg Hazard, Llc","1021 Tori Drive, Hazard, KY 41701",,621673,73,173935
2011,1518376,Beechfork Mine,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Bledsoe Coal Corp,"Route 2008 Box 351-A, Big Laurel, KY 40808",,655485,128,331618
2011,1518910,W & F Contract Augering Inc,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,W & F Contract Augering Inc,"163 Williams Industrial Park D, Mt Hope, WV 25880",,8784,8,15316
2011,1518996,Turkey Branch,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Nally & Hamilton Enterprises,","P.O. Box 249, Calvin, KY 40813",,270018,37,96119
2011,1519008,Owls Nest Job #8,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,B & W Resources Inc,"P.O. Box 249, Stanville, KY 41659",,189601,26,67139
2011,1519132,Abner Branch Rider,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Bledsoe Coal Corporation,"Route 2008, Box 351a, Big Laurel, KY 40808",,292823,87,200636
2011,1519161,Lewis Creek,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,James River Coal Service Compa,"P.O. Box 128, Jeff, KY 41717",,23512,11,29477
2011,1519301,Bear Branch,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,385017,43,129633
2011,1519384,Oldhouse Branch,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Bledsoe Coal Corporation,"Rt. 2008 Box 351a, Big Laurel, KY 40808",,299858,79,181331
2011,1519410,Tantrough,Kentucky (East),Leslie,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Bledsoe Coal Corporation,"Route 2008, Box 351a, Big Laurel, KY 40808",,164707,50,109363
2011,1519441,Aces Branch Mine #9,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,B & W Resources Inc,"P.O. Box 249, Stanville, KY 41659",,281371,28,71848
2011,1519485,Mine #5,Kentucky (East),Leslie,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Mountain Source Energy, Llc","P.O. Box 416, Grayson, KY 41143",,12562,9,2486
2011,1519550,Begley Resources #1,Kentucky (East),Leslie,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"T & T Energy, Llc","P.O. Box 1433, London, KY 40743",,358139,51,123931
2011,1519551,Marrowbone,Kentucky (East),Leslie,Appalachia Central,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,205446,32,109510
2011,1519579,Miniard Branch Mine,Kentucky (East),Leslie,Appalachia Central,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Bledsoe Coal Corporation,"Route 2008 Box 351a, Big Laurel, KY 40808",,7405,11,8609
2011,1502057,Advantage #1,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Sapphire Coal Company,"147 Big Blue Blvd., Whitesburg, KY 41858",,649148,132,360899
2011,1511121,Roxana Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Contractor,Preparation Plant,Enterprise Mining Company Llc,"5703 Crutchfield Dr, Norton, VA 24273",,0,10,21971
2011,1511121,Roxana Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Contractor,Preparation Plant,Enterprise Mining Company Llc,"5703 Crutchfield Dr, Norton, VA 24273",,0,27,59402
2011,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Sapphire Coal Company,"147 Big Blue Boulevard, Whitesburg, KY 41858",,0,1,2648
2011,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Sapphire Coal Company,"147 Big Blue Boulevard, Whitesburg, KY 41858",,0,26,63559
2011,1516577,Mill Creek Prep Plant,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Deane Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,0,11,29877
2011,1517720,#2,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Trc Mining Corp,"P.O. Box 249, Stanville, KY 41659",,120712,33,74645
2011,1517965,S-6 Little Creek,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Revelation Energy Llc,"P.O. Box 249, Stanville, KY 41659",,633355,42,127033
2011,1517993,#7,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Contractor,Mine only,Cheyenne Elkhorn Coal Co Inc,"5363 Collins Hwy, Pikeville, KY 41501",,95589,25,50183
2011,1518191,Johnson Branch #2,Kentucky (East),Letcher,Appalachia Central,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40813",,163149,34,93959
2011,1518233,Black Light Energy,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Black Light Energy Llc,"24231 Ky Rt. 122, Melva, KY 41650",,4713,8,6701
2011,1518340,Mine No 4,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,North Fork Coal Corporation,"P.O. Box 527, Benham, KY 40807",,496271,104,265203
2011,1518481,Raven Energy,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Red Bush Coal, Llc","315 Trace Branch Rd, Krypton, KY 41754",,13209,14,18884
2011,1518566,Auger Mine No 35,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339",,22540,2,4062
2011,1518569,Deane #1,Kentucky (East),Letcher,Appalachia Central,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Deane Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,109677,23,67863
2011,1518705,Band Mill 2,Kentucky (East),Letcher,Appalachia Central,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Cumberland River Coal Company,"P. O. Drawer 109, Appalachia, VA 24216",Scotia Employees Association,223581,57,141918
2011,1518732,Mine No 5,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,North Fork Coal Corporation,"P.O. Box 527, Benham, KY 40807",,455393,62,159443
2011,1518864,Mine #2,Kentucky (East),Letcher,Appalachia Central,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Vision Coal, Inc.","588 Schuler Branch, Deane, KY 41812",,18790,11,12120
2011,1518870,Mine No 1,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Contractor,Mine only,Owlco Energy Llc,"P.O. Box 159, Middlesboro, KY 40965",,81452,20,35111
2011,1518984,Mine No 9,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Hubble Mining Company Llc,"P.O. Box 392, Pikeville, KY 41502",,108366,17,44119
2011,1518988,Red Fox,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"H & D Coal Co., Inc.","P.O. Box 490, Whitesburg, KY 41858",,73385,19,41929
2011,1519050,Mill Branch Operation Mine No,Kentucky (East),Letcher,Appalachia Central,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Fleenor Inc,"P.O. Box 100, Ashcamp, KY 41512",,2987,4,3570
2011,1519228,Blue Ridge No 1,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Cumberland River Coal Company,"P.O. Box 109, Appalachia, VA 24216",Scotia Employees Association,56356,28,21074
2011,1519252,Mine No. 8,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Hubble Mining Co. Llc,"P.O. Box 392, Pikeville, KY 41502",,123204,18,46414
2011,1519263,Mine No 5,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Contractor,Mine only,Clas Coal Company Inc,"P.O. Box 133, Partridge, KY 40862",,218256,37,88688
2011,1519297,Uz No. 2,Kentucky (East),Letcher,Appalachia Central,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Sapphire Coal Company,"147 Big Blue Blvd, Whitesburg, KY 41858",,283649,66,134867
